,in_reply_to_user_id_str,full_text,id,in_reply_to_screen_name,in_reply_to_user_id,source_url,in_reply_to_status_id_str,favorite_count,lang,source,retweet_count,id_str,in_reply_to_status_id,user,created_time
0,14205819,Are you a #vegan mom?  Have some advice for nutritious eating while #breastfeeding?  @AltHousewife would like to know.,32576188593475585,dopemamaJ,14205819.0,http://twitter.com,32558219918311424,0,en,Twitter Web Client,0,32576188593475585,3.2558219918311424e+16,vegansalt,2011-02-01 23:09:03
1,19468868,"@Shep133 I had a vegan burger the other day with all sorts of shit in it you'd never touch on their own, but this was gooooood! Spicy too!",32576131479633920,Shep133,19468868.0,http://twitter.com/download/android,32572192180936704,0,en,Twitter for Android,0,32576131479633920,3.2572192180936704e+16,leja99,2011-02-01 23:08:49
2,,Overall GRATEFUL @TheOprahShow did a vegan show DISAPPOINTED the suffering of the billions of farm animals were NOT properly represented!!!!,32577369881452544,,,http://www.ubertwitter.com/bb/download.php,,0,en,ÜberSocialOrig,4,32577369881452544,,simonereyes,2011-02-01 23:13:44
3,114023803,@DreddedNupe @sableverity vegan mac n cheese is a crime against humanity.,32577076951261184,RalphInCharge,114023803.0,http://www.echofon.com/,32575282254708737,0,en,Echofon,0,32577076951261184,3.2575282254708736e+16,SusannaDW,2011-02-01 23:12:35
4,,RT @Chichi_C: Whyyyy?? **RT @naijafabulosity: Making my vegan shopping list. &gt;Lol I cld say I'm trying to be healthier but to lose 10 pounds,32576332147720192,,,http://www.ubertwitter.com/bb/download.php,,0,en,ÜberSocialOrig,0,32576332147720192,,Zeetherapy,2011-02-01 23:09:37
5,,RT @MarcusCooks: Read this week's edition of Andrea's Journal and what inspired her to add a new vegan item on the menu for @RoosterHarl ...,32575993872912384,,,http://twitter.com,,0,en,Twitter Web Client,2,32575993872912384,,msshanarobinson,2011-02-01 23:08:16
6,16799584,@foodhussy - Healthy indeed. Using seasoning vs fats for cooking & also vegan & gluten free offerings ;) Tell them Hali sent you Miss Hussy!,32576863448596480,foodhussy,16799584.0,http://twitter.com,,0,en,Twitter Web Client,0,32576863448596480,,BurBBitt,2011-02-01 23:11:44
7,183022206,@vegucated RT @veganpimp: Excited about @Oprah vegan show 2day Lots positive Some disheartening There's still lots of vegucating to be done!,32576048314974208,vegucated,183022206.0,http://www.echofon.com/,,0,en,Echofon,0,32576048314974208,,DougMcNish,2011-02-01 23:08:29
8,,RT @scottjurek: RT @PCRM: Dietary Guidelines for Americans back #vegetarian & #vegan diets to fight #obesity! http://ow.ly/3Nm1c,32577379821953024,,,http://twitter.com/download/iphone,,0,en,Twitter for iPhone,1,32577379821953024,,ryanrnnr,2011-02-01 23:13:47
9,,"RT @bodyindigo: instead of worrying about people eating meat, worry about those families who wish that they could eat a MEAL tonight! #v ...",32576653943111681,,,http://twitter.com,,0,en,Twitter Web Client,4,32576653943111681,,ashleyquiggins,2011-02-01 23:10:54
10,140434906,"@miss_neeta Yeah, I just started by saying to myself ""I'll just be vegan for today and see how it goes""... I guess it stuck! :D",32576261599535104,miss_neeta,140434906.0,http://twitter.com,32574034029842432,0,en,Twitter Web Client,0,32576261599535104,3.257403402984243e+16,MADforAnimals,2011-02-01 23:09:20
11,,I think I wanna become a vegan for a week....,32576460468264960,,,http://twidroyd.com,,0,en,twidroyd (original),0,32576460468264960,,ksharnae_,2011-02-01 23:10:08
12,,Oprah is showing every damn thing in my fridgeeeeeeeee on this vegan episode !,32575339465023488,,,http://www.ubertwitter.com/bb/download.php,,0,en,ÜberSocialOrig,0,32575339465023488,,MsQuinnRae,2011-02-01 23:05:40
13,,"RT @bodyindigo: instead of worrying about people eating meat, worry about those families who wish that they could eat a MEAL tonight! #v ...",32576206381514752,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,4,32576206381514752,,imagine_farming,2011-02-01 23:09:07
14,,EIGHT DAYS WITHOUT POOPING??? WTF! @Oprah #vegan,32576377379094529,,,http://www.ubertwitter.com/bb/download.php,,0,en,ÜberSocialOrig,0,32576377379094529,,mts_1979,2011-02-01 23:09:48
15,,If your a Vegan sorry but #icantdateyou,32577320921341952,,,http://twitter.com,,0,en,Twitter Web Client,0,32577320921341952,,1nation_agroove,2011-02-01 23:13:33
16,,"#Oprah viewers looking to learn more about origins of your #food, tune #Agchat for convo on humane animal handling http://ht.ly/3OqUo #vegan",32576483474014209,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,1,32576483474014209,,beefrunner,2011-02-01 23:10:13
17,23135573,@alicesour Thanks for finding me! I love your hand-made bows!! Vegan greetings from Sydney - hope you have fun on your planned visit here :),32575584273965056,4000potatoes,23135573.0,http://twitter.com,,0,en,Twitter Web Client,0,32575584273965056,,MADforAnimals,2011-02-01 23:06:39
18,92437145,"@AR_ranchhand  ANY processed food is chock full of salt & sugar, vegan or otherwise. Buy fresh, cook at home - vegan or otherwise.",32576424669880320,beefrunner,92437145.0,http://twitter.com,32575672639553536,0,en,Twitter Web Client,0,32576424669880320,3.2575672639553536e+16,Gwen_In_Texas,2011-02-01 23:09:59
19,213520892,@vegan_fashion Out of control Fire almost burn down studio http://www.BuyFireGone.com http://www.youtube.com/watch?v=KArlUUJHP3Y,32577642322464769,vegan_fashion,213520892.0,http://twitter.com,,0,en,Twitter Web Client,0,32577642322464769,,skyhistudios,2011-02-01 23:14:49
20,,RT @DrSuRu: Oprah's vegan show promotes too many bogus hyper processed vegan substitutes. Not impressed.,32577354177974272,,,http://twitter.com/download/android,,0,en,Twitter for Android,1,32577354177974272,,juliana_taube,2011-02-01 23:13:41
21,26629052,@xDontxForget17 http://mysp.ac/v3g9n is a nice composite of vegan foods & famous people who love them:,32577222971756544,mcarre14,26629052.0,http://twitterfeed.com,,0,en,twitterfeed,0,32577222971756544,,veganimated,2011-02-01 23:13:09
22,20828358,"@Sgrcn I know she did a show on being vegan, I've been there/done that. We do meatless a few times a week.",32575989854773248,Sgrcn,20828358.0,https://about.twitter.com/products/tweetdeck,32575840642408448,0,en,TweetDeck,0,32575989854773248,3.257584064240845e+16,ElitatheLibra,2011-02-01 23:08:15
23,,"Without known it I am almost a vegan (apparently) I don't eat meat, fish, cheese nor butter but I do eat eggs and milk so I am almost there.",32575473259126786,,,http://twitter.com/download/iphone,,0,en,Twitter for iPhone,0,32575473259126786,,rexseem,2011-02-01 23:06:12
24,,"is cooking vegan sweet potato and peanut soup, pot roast sandwich with brown gravy,grilled tofu or chicken avocado... http://fb.me/QDA1gkIP",32575819045937153,,,http://www.facebook.com/twitter,,0,en,Facebook,0,32575819045937153,,821Cafe,2011-02-01 23:07:35
25,,Nice recipe RT @lifelonghealth: #GlutenFree & Yeast Free #Vegan Pizza Recipe: http://bit.ly/5rH7cW,32576581977247744,,,http://twitter.com/download/iphone,,0,en,Twitter for iPhone,0,32576581977247744,,NTJ,2011-02-01 23:10:37
26,24734288,"@Lifeiskitsch Yeah, yeah, I know.  One day there will be a great #Paleo #Vegan war.",32575839644164096,Lifeiskitsch,24734288.0,http://twitter.com,32574987529359360,0,en,Twitter Web Client,0,32575839644164096,3.257498752935936e+16,GutToCutWL,2011-02-01 23:07:40
27,,RT @XoomNYC: We have a new @thirdstreetchai Spicy Ginger Chai latte regular (she orders it with hemp milk).  Who can blame her with this ...,32577635888402432,,,http://twitter.com,,0,en,Twitter Web Client,2,32577635888402432,,megans27,2011-02-01 23:14:48
28,,It looks like the people of Malawi don't want to go vegan.,32576204364054528,,,http://twitter.com,,0,en,Tweetie for Mac,0,32576204364054528,,satisfythemind,2011-02-01 23:09:07
29,,In case you missed it: gorgeous bags & wallets (that happen to be #vegan ) buy 1 get 1 FREE http://wp.me/pXb8l-cm @susannichole,32577596403220481,,,http://twitter.com,,0,en,Twitter Web Client,0,32577596403220481,,queerveganrun,2011-02-01 23:14:38
30,,"Is Oprah Going on a Diet With Gwyneth Paltrow?: She did a 21-day vegan cleanse in 2008, and a couple of weeks ago, she chatted with K...",32576393707524096,,,http://twitterfeed.com,,0,en,twitterfeed,0,32576393707524096,,dietsloseweight,2011-02-01 23:09:52
31,,Im going vegan.,32577126116892672,,,http://www.cloudhopper.com/,,0,en,Twitter SMS,0,32577126116892672,,madisonreed3,2011-02-01 23:12:46
32,,RT @XoomNYC: We have a new @thirdstreetchai Spicy Ginger Chai latte regular (she orders it with hemp milk).  Who can blame her with this ...,32575721872302080,,,http://twitter.com,,0,en,Twitter Web Client,2,32575721872302080,,drinkthirdst,2011-02-01 23:07:11
33,,Do You Believe In Santa? #vegan: http://t.co/0DIUjcq,32576254326607872,,,https://dev.twitter.com/docs/tfw,,0,en,Twitter for Websites,0,32576254326607872,,MrHolise,2011-02-01 23:09:18
34,,RT @MarcusCooks: Read this week's edition of Andrea's Journal and what inspired her to add a new vegan item on the menu for @RoosterHarl ...,32576348392267777,,,http://www.echofon.com/,,0,en,Echofon,2,32576348392267777,,DougMcNish,2011-02-01 23:09:41
35,,RT @Red_Vegan @matthew_downie Don't forget about @alexandralabour &gt; yes great news too!,32577249970487298,,,http://www.nibirutech.com,,0,en,TwitBird,0,32577249970487298,,matthew_downie,2011-02-01 23:13:16
36,,"@pauleats re: veganish...so cruelty to animals is sometimes ok? I'm cool with ""mostly vegan "" but ""veganish"" is a cop out.",32576576373661696,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32576576373661696,,queerveganrun,2011-02-01 23:10:35
37,169561486,@Jay_Vegan u sleep on that @LupeFiasco #wordsineversaid,32577241745465344,Colon_bowel,169561486.0,http://twitter.com,,0,en,Twitter Web Client,0,32577241745465344,,cloutgod112,2011-02-01 23:13:14
38,,"Watching Oprah as she discusses ""The Vegan Challenge.""",32576281967071232,,,http://www.facebook.com/twitter,,0,en,Facebook,0,32576281967071232,,NBroadcasting,2011-02-01 23:09:25
39,,Made vegan cream of corn chowdah. Very sweet & creamy!  http://plixi.com/p/74099519,32577296128806912,,,http://www.echofon.com/,,0,en,Echofon,0,32577296128806912,,ipsterr,2011-02-01 23:13:27
40,,"instead of worrying about people eating meat, worry about those families who wish that they could eat a MEAL tonight! #vegan #oprah #gomeat",32575670336884736,,,http://seesmic.com/app,,0,en,Seesmic Web,4,32575670336884736,,bodyindigo,2011-02-01 23:06:59
41,,The Year of the #Vegan: http://t.co/FQCxlJw,32576094569762816,,,https://dev.twitter.com/docs/tfw,,0,en,Twitter for Websites,0,32576094569762816,,MrHolise,2011-02-01 23:08:40
42,,watching the Vegan episode of Oprah,32576738143772672,,,http://twitter.com,,0,en,Twitter Web Client,0,32576738143772672,,sarahatwood,2011-02-01 23:11:14
43,,RT @quarrygirl: buyer beware: whole foods is selling non-vegetarian gummy bears that are mislabeled and seemingly vegan. http://bit.ly/h ...,32575970124759040,,,http://twitter.com/download/iphone,,0,en,Twitter for iPhone,8,32575970124759040,,KyraMorgan,2011-02-01 23:08:11
44,,Should be interesting RT @michaelpollan: I'm on @OprahShow today with a vegan & a slaughterhouse plant manager. http://p2.to/17j9,32576860432900096,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,1,32576860432900096,,ScottJurek,2011-02-01 23:11:43
45,,RT @blaim: Hey LA vegan/vegetarians (@quarrygirl @vgan etc) @FigueroaProduce has new fresh vegan sausages! Bought 4...  http://twitpic.c ...,32576608854351873,,,http://twitter.com,,0,en,Twitter Web Client,2,32576608854351873,,FigueroaProduce,2011-02-01 23:10:43
46,,"Indeed! PT @KempEquine: @agchat People make dietary changes throughout their lifetime. Vegan today might not be in 5, 10 years. via @agchick",32575959114715136,,,http://www.hootsuite.com,,0,en,Hootsuite,0,32575959114715136,,TovarCerulli,2011-02-01 23:08:08
47,,Mom and I are talking about going vegan for a week. I don't think I could go one day with out milk.,32576118259187713,,,http://www.nibirutech.com,,0,en,TwitBird,0,32576118259187713,,ClaireDonald823,2011-02-01 23:08:46
48,33638087,"@urban_housewife haha, the accidental cheap stuff that's vegan! thanks for the tip :)",32575735872884736,Melisser,33638087.0,http://twitter.com,32574915613818880,0,en,Twitter Web Client,0,32575735872884736,3.257491561381888e+16,Dr_Jen,2011-02-01 23:07:15
49,,want vegan donuts in orlando - drive down to @dtdbabycakesnyc they will help you :),32577494817177601,,,http://www.echofon.com/,,0,en,Echofon,0,32577494817177601,,cherylp3,2011-02-01 23:14:14
50,,RT @amyoh2: vegans should not beat up on others for not being 100% perfect vegan. It is such a turn-off to everyone else. It is a slow p ...,32576813561548801,,,http://twitter.com,,0,en,Twitter Web Client,9,32576813561548801,,JoyfulGrrl,2011-02-01 23:11:32
51,,Inspired by #Oprah? Find Vegan! -&gt; http://www.FindingVegan.com,32575523641098240,,,http://twitter.com,,1,en,Twitter Web Client,5,32575523641098240,,findingvegan,2011-02-01 23:06:24
52,172407147,@bsidesnarrative I disagree completely. A respectful intelligent discussion on #vegan can never be counterproductive.,32577240487170048,BSidesNarrative,172407147.0,http://www.hootsuite.com,32575609666273280,0,en,Hootsuite,0,32577240487170048,3.257560966627328e+16,YourDailyVegan,2011-02-01 23:13:14
53,,Expert Update: Poll: Oprah's Big Vegan Challenge:  http://snipurl.com/1y0xvz,32577214524428288,,,http://twitterfeed.com,,0,en,twitterfeed,0,32577214524428288,,WellCoachUK,2011-02-01 23:13:07
54,195280467,"@RenZelen lmao I have no idea, im such a bad vegan i suppose there may be some assortment",32576885602914304,RenZelen,195280467.0,http://twitter.com,32576102010462209,0,en,Twitter Web Client,0,32576885602914304,3.257610201046221e+16,bexxmartin,2011-02-01 23:11:49
55,,Watching @Oprah's vegan show. Adore her and @michaelpollan so much. &lt;3,32577043623317505,,,http://twitter.com/download/android,,0,en,Twitter for Android,0,32577043623317505,,laynemarie,2011-02-01 23:12:27
56,,RT @sollmana: RT @AR_ranchhand: I eat #Vegan food too #Oprah! Nice veggies everytime I have a #steak! #agchat,32575452161773569,,,http://twitter.com,,0,en,Twitter Web Client,1,32575452161773569,,ckick1,2011-02-01 23:06:07
57,,I'd like to try it also! // RT @lipsticking: Oprah's staff goes vegan for a week. I've considered it but...never had the courage.,32576901318975488,,,http://www.ubertwitter.com/bb/download.php,,0,en,ÜberSocialOrig,0,32576901318975488,,MissBeulah2U,2011-02-01 23:11:53
58,,#Vegan For The Animals: http://t.co/ul22Cqg,32576669902442496,,,https://dev.twitter.com/docs/tfw,,0,en,Twitter for Websites,0,32576669902442496,,MrHolise,2011-02-01 23:10:58
59,,"The ""you are"" or ""you aren't"" argument about 'veganism' is condescending and counterproductive. #veganoprah #vegan #proudlyvegetarian-vegish",32575609666273280,,,http://www.hootsuite.com,,1,en,Hootsuite,2,32575609666273280,,BSidesNarrative,2011-02-01 23:06:45
60,19397785,"@Oprah I think if people knew how to cook naughty vegan food, more people would be! DV for the next show? http://thedirtyvegan.blogspot.com/",32575527130767360,Oprah,19397785.0,http://twitter.com,,0,en,Twitter Web Client,0,32575527130767360,,theDirtyVegan,2011-02-01 23:06:25
61,,"Watching Oprah. She & sum of her staff went vegan for a week.  This show is hilarious, but also enlightening.  Don't know if I could do it.",32577345911001088,,,http://twitter.com,,0,en,Twitter Web Client,0,32577345911001088,,MsDorez,2011-02-01 23:13:39
62,,we shall see RT @luvizbeauty imma try RT @jazzzMUSIC you cant RT @luvizbeauty i wonder if i can go vegan for a week,32576390012346368,,,http://twidroyd.com,,0,en,twidroyd (original),0,32576390012346368,,jazzzMUSIC,2011-02-01 23:09:51
63,,Today's Oprah is so informative #vegan,32575939116269568,,,http://blackberry.com/twitter,,0,en,Twitter for BlackBerry®,0,32575939116269568,,GodHasGiven,2011-02-01 23:08:03
64,,I need to pick a week for my vegan challenge,32575798154108928,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32575798154108928,,foodieengineer,2011-02-01 23:07:30
65,,Nice :) RT @ChloeCoscarelli: Watching Oprah's vegan challenge and celebrating with vegan donuts fresh out of the oven! Go @KathyFreston !!,32577438139551744,,,http://www.cloudhopper.com/,,0,en,Twitter SMS,0,32577438139551744,,cleaninggirl,2011-02-01 23:14:01
66,130500700,@SoHtheband @moks_x @hotnote Pudding is yummy. Especially yummy soy vegan pudding.,32577037386383360,SoHtheband,130500700.0,http://twitter.com,32576458056531968,0,en,Twitter Web Client,0,32577037386383360,3.257645805653197e+16,DeeGirdler,2011-02-01 23:12:25
67,,Northend represent! Your Epic #gfree #vegan cookies are restocked at Bark! Espresso (#Pinehurst #Northgate) and Laughing Ladies (#Shoreline),32575910699868161,,,http://tweed.pivotallabs.com,,0,en,Tweed webOS,0,32575910699868161,,skydottir,2011-02-01 23:07:56
68,,Oprah and 378 Staffers Go Vegan: The One Week Challenge http://bit.ly/f9X6CH,32575871055306752,,,http://twitter.com,,0,en,Twitter Web Client,0,32575871055306752,,AmandarinaC,2011-02-01 23:07:47
69,,Vegan Alert! Stray Cat Cafe's HOMEMADE VEGGIE BURGER  is VOTED  BEST in DOWNTOWN ! #drla #la,32577365657780224,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32577365657780224,,straycatcafe,2011-02-01 23:13:43
70,,#nowwatching and I'm thinking about my lil' household going VEGAN for a week.... now to talk DH into it.,32576560972177408,,,http://twitter.com,,0,en,Twitter Web Client,0,32576560972177408,,Mommy_Maven,2011-02-01 23:10:32
71,,"After taking in #Oprah, I found it interesting that people were surprised at their empty fridges when preparing for the ""vegan trial"".",32575851878948865,,,http://twitter.com,,0,en,Twitter Web Client,0,32575851878948865,,TiltheCowsCome,2011-02-01 23:07:42
72,,Wow - those are some sexy vegan shoes: Beyond Skin Makes Faux-Suede Vegan Shoes From Recycled Plastic Bottles http://bit.ly/hs1vxK,32577595975401473,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,1,32577595975401473,,msoeden,2011-02-01 23:14:38
73,,"So, who watched the @Oprah #vegan episode earlier? I have it taped... can't wait to watch later!",32576484421926912,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32576484421926912,,CamilleLabchuk,2011-02-01 23:10:13
74,32160864,@marcigilbert loved it. Am considering the vegan-for-a-week plan. ... Right after I finish the chicken pot pie I made for dinner.,32575750238375936,marcigilbert,32160864.0,http://www.echofon.com/,32568346729779200,0,en,Echofon,0,32575750238375936,3.25683467297792e+16,KatieMcNew,2011-02-01 23:07:18
75,,Am lovin' #Oprah's Vegan Challange,32575699143360512,,,http://www.hootsuite.com,,0,en,Hootsuite,0,32575699143360512,,RunTaniaRun,2011-02-01 23:07:06
76,,"Man, I'm about to cook. I want some fried pork chops & mac n cheese. I might need to do vegan, but ugh ugh, ain't gone happen (lmbo)",32575652423008258,,,http://twitter.com/download/android,,0,en,Twitter for Android,0,32575652423008258,,kegtaylor,2011-02-01 23:06:55
77,,Premium Vanilla Bean Ice Cream: Vegan is a healthy eating alternative that requires you only eat natural foods w... http://bit.ly/fGkVWX,32575790625329152,,,http://twitterfeed.com,,0,en,twitterfeed,0,32575790625329152,,vitalabpl,2011-02-01 23:07:28
78,,Great @TheOprahShow episode on veganism  today. Watch! @ABC always reruns the day's episode after Kimmel. I'm not vegan but I choose wisely.,32576431238156288,,,http://www.ubertwitter.com/bb/download.php,,0,en,ÜberSocialOrig,0,32576431238156288,,onalisonroad,2011-02-01 23:10:01
79,,"Book News: Oprah's Vegan Challenge: Can You Go Animal-Free?: From One Green Planet:

The Oprah Winfrey sho... http://tinyurl.com/462qdg5",32576965458272256,,,http://twitterfeed.com,,0,en,twitterfeed,0,32576965458272256,,radixextreme,2011-02-01 23:12:08
80,,"Is Oprah Going on a Diet With Gwyneth Paltrow?: She did a 21-day vegan cleanse in 2008, and a couple of weeks ag... http://bit.ly/fHND3s",32576397209763841,,,http://twitterfeed.com,,0,en,twitterfeed,0,32576397209763841,,Tips_To_Diet,2011-02-01 23:09:52
81,,Oprah's #vegan challenge! Go vegan for one week.,32576028043911169,,,http://www.echofon.com/,,0,en,Echofon,0,32576028043911169,,JayyH,2011-02-01 23:08:24
82,,RT @amyoh2: vegans should not beat up on others for not being 100% perfect vegan. It is such a turn-off to everyone else. It is a slow p ...,32576935385112576,,,http://twitter.com/download/iphone,,0,en,Twitter for iPhone,9,32576935385112576,,NTJ,2011-02-01 23:12:01
83,,Great post. RT @farmerhaley After watching #Oprah today I am considering going #vegan Blog Post: http://ow.ly/3OqFF #agchat,32576527795228673,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32576527795228673,,ColoBizGuy,2011-02-01 23:10:24
84,,White Bean and Roasted Garlic Soup: Recipe from Vegan with a Vengeance. Uploaded by: allularpunk Spread the word: http://bit.ly/fNds72,32575692617023488,,,http://twitterfeed.com,,0,en,twitterfeed,0,32575692617023488,,veganfeed,2011-02-01 23:07:05
85,,"I'm a proud #vegan! Thrilled to see that @Oprah has inspired many. 'Tis good for you & the planet, fun & delicious. Who's making a change?!",32577680176058368,,,http://twitter.com,,0,en,Twitter Web Client,0,32577680176058368,,ErinSchrode,2011-02-01 23:14:58
86,,"Interesting topic on #Oprah today - ""Go Vegan"".  Limit processed foods, + whole grain carbs, + whole foods.",32576879647002625,,,http://twitter.com,,0,en,Twitter Web Client,0,32576879647002625,,goteamp3,2011-02-01 23:11:48
87,,Great post. RT @farmerhaley After watching #Oprah today I am considering going #vegan Blog Post: http://ow.ly/3OqFF #agchat,32576514469928960,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32576514469928960,,ColoDirtFarmer,2011-02-01 23:10:20
88,,Took Wills demo over. Stinky vegan burgers &gt;__&lt;,32575734971113472,,,http://www.cloudhopper.com/,,0,en,Twitter SMS,0,32575734971113472,,miss_machete,2011-02-01 23:07:15
89,,Damn watching this cattle farm on @oprah has my stomach turning but I won't be a vegan!,32576020238311424,,,http://twitter.com/download/iphone,,0,en,Twitter for iPhone,0,32576020238311424,,PinkTarget,2011-02-01 23:08:23
90,,@TheOprahShow & 378 staffers go #vegan for wk http://bit.ly/gAdu1F Ck local listings here: http://ow.ly/3NBM8,32576091310788608,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32576091310788608,,ScottJurek,2011-02-01 23:08:40
91,41924989,@CaitlinHTP I think we forget that so many ppl are blown away by the thought of eating vegan. She made something scary seem ok. Baby steps.,32576752966443009,CaitlinHTP,41924989.0,http://www.ubertwitter.com/bb/download.php,32558995034079232,0,en,ÜberSocialOrig,0,32576752966443009,3.255899503407923e+16,deghanmay,2011-02-01 23:11:17
92,,"Gr8 show! RT @TheOprahShow: What happens when 378 Harpo employees go vegan for a week? See the good, the bad & the ugly http://tiny.cc/3nr8p",32576318335881216,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32576318335881216,,coachjenny,2011-02-01 23:09:34
93,82927040,"Awesome food at the @PhoRestaurant tweetup this evening, I'll definitely be going back for their fried rice noodles. #vegan #Brighton",32576679549345792,PhoRestaurant,82927040.0,https://twitterrific.com/ios,32521361154899968,0,en,Twitterrific for iOS,0,32576679549345792,3.252136115489997e+16,EthicalVegnLife,2011-02-01 23:11:00
94,18314308,@mindywhite orprah was all about being a vegan today you would have loved it!,32576328070860800,mindywhite,18314308.0,http://www.cloudhopper.com/,,0,en,Twitter SMS,0,32576328070860800,,chelseamccree,2011-02-01 23:09:36
95,,I'd like to try it also! // RT @lipsticking: Oprah's staff goes vegan for a week. I've considered it but...never had the courage.,32577019124391939,,,http://www.ubertwitter.com/bb/download.php,,0,en,ÜberSocialOrig,0,32577019124391939,,ArthritisAshley,2011-02-01 23:12:21
96,,RT @findingvegan: Inspired by #Oprah? Find Vegan! -&gt; http://www.FindingVegan.com,32576018061463552,,,http://www.cloudhopper.com/,,0,en,Twitter SMS,0,32576018061463552,,cleaninggirl,2011-02-01 23:08:22
97,,you cant RT @luvizbeauty i wonder if i can go vegan for a week,32575794257596416,,,http://twidroyd.com,,0,en,twidroyd (original),0,32575794257596416,,jazzzMUSIC,2011-02-01 23:07:29
98,,"Is Oprah Going on a Diet With Gwyneth Paltrow?: Inspired by Kathy Freston's new book, Vegan... http://bit.ly/fUtTg5 http://bit.ly/bUGFV9",32577612454821888,,,http://twitterfeed.com,,0,en,twitterfeed,0,32577612454821888,,dietplan4life,2011-02-01 23:14:42
99,,yum RT @DeeGirdler: @SoHtheband @moks_x @hotnote Pudding is yummy. Especially yummy soy vegan pudding.,32577213278720000,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32577213278720000,,hotnote,2011-02-01 23:13:07
100,,Jus saw how they kill cows to prepare it to be sold for food...seriously considering becoming vegan #deadass,32574898165514240,,,http://blackberry.com/twitter,,0,en,Twitter for BlackBerry®,0,32574898165514240,,FINEassJazmine,2011-02-01 23:03:55
101,,Read this week's edition of Andrea's Journal and what inspired her to add a new vegan item on the menu for @RoosterHarlem http://ow.ly/3OqV1,32575182153449472,,,http://www.hootsuite.com,,1,en,Hootsuite,2,32575182153449472,,MarcusCooks,2011-02-01 23:05:03
102,,RT @AR_ranchhand: I eat #Vegan food too #Oprah! Nice veggies everytime I have a #steak! #agchat,32573681754439681,,,http://twitter.com,,0,en,Twitter Web Client,1,32573681754439681,,AnnaLaca1,2011-02-01 22:59:05
103,72407509,@ChelseaNY I knew what vegan is....what's began?,32574139235569664,ChelseaNY,72407509.0,https://about.twitter.com/products/tweetdeck,32553192503902208,0,en,TweetDeck,0,32574139235569664,3.255319250390221e+16,illtelligent,2011-02-01 23:00:54
104,90950023,@JusDariiAON yes but i meaning a real vegan,32575329415462913,AONDARII,90950023.0,http://twitter.com,32574789650489344,0,en,Twitter Web Client,0,32575329415462913,3.2574789650489344e+16,Akeem_meekA,2011-02-01 23:05:38
105,,"RT @JeffFowle: People R free to choose diet, but please consult w/ MD's & farmers, not a journalist & a celebrity. #oprah #vegan #agchat",32574083489079296,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32574083489079296,,JennyDiOrio,2011-02-01 23:00:41
106,,Hmm....vegan coleslaw....this could get interesting...,32574253702316033,,,http://twitter.com,,0,en,Twitter Web Client,0,32574253702316033,,Kari_Fontana,2011-02-01 23:01:21
107,,"Poll: Oprah's Big Vegan Challenge: The queen of daytime TV has just issued her latest decree.

Join me and my 37... http://bit.ly/i6zgJ5",32574985386065920,,,http://twitterfeed.com,,0,en,twitterfeed,0,32574985386065920,,DietnWeightLoss,2011-02-01 23:04:16
108,,Watching Oprah's show on going vegan for a week!,32574408040124416,,,http://twitter.com,,0,en,Twitter Web Client,0,32574408040124416,,magnoliapr,2011-02-01 23:01:58
109,,"Thank you @Oprah for introducing people to the joys of a vegan diet!  I owe my weight loss & energy to my ""flexivegan"" diet.",32574941371039745,,,http://twitter.com,,1,en,Twitter Web Client,0,32574941371039745,,TheFitTraveler,2011-02-01 23:04:05
110,,"I am hoping to catch a replay, but those that can should tune in! RT @GutToCutWL: are you watching Oprah's vegan special? Thoughts?",32574079240245248,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32574079240245248,,ScottJurek,2011-02-01 23:00:40
111,,Mentioned on today's #oprah....today is the last day to enter my @gardein giveaway http://j.mp/hYtchd #vegetarian #vegan #fitblog #giveaway,32575271932530688,,,http://twitter.com,,0,en,Twitter Web Client,0,32575271932530688,,FriedChk2Tofu,2011-02-01 23:05:24
112,72450811,@VegWeb http://crustinacerebri.blogspot.com/2011/02/and-now-vegan-police-2-xdd.html  Look)))),32573960470138880,VegWeb,72450811.0,http://twitter.com,32573373443743744,0,en,Twitter Web Client,0,32573960470138880,3.2573373443743744e+16,deansbaby89,2011-02-01 23:00:12
113,,"Poll: Oprah's Big Vegan Challenge: The queen of daytime TV has just issued her latest decree.

Join me and my 37... http://bit.ly/i6zgJ5",32574984257802240,,,http://twitterfeed.com,,0,en,twitterfeed,0,32574984257802240,,Health_e_home,2011-02-01 23:04:16
